document_id,content
doc1003,preheat oven degree f degree c stir crushed pretzel melted butter sugar together mix well press mixture bottom baking dish bake preheated oven set minute set aside cool place cream cheese sugar large bowl beat electric mixer smooth fold whipped topping spread mixture onto cooled crust dissolve gelatin boiling water stir strawberry allow set briefly pour spread cream cheese layer refrigerate set least hour humblepieliving
doc1004,set oven rack lowest position preheat oven degree f degree c mix sugar cornstarch cinnamon salt together bowl sprinkle blueberry line pie dish one pie crust pour berry mixture crust dot butter cut remaining pastry wide strip use strip weave lattice top crimp flute edge bake pie lowest oven rack filling bubbling crust golden brown minute justamom
doc1005,combine strawberry sugar vanilla saucepan heat cook stirring occasionally mixture sizzle juice begin form continue stirring mash strawberry wooden spoon spatula help produce syrup cook sauce thickens minute remove heat transfer strawberry sauce blender cover hold lid potholder puree mixture add pureed mixture back remaining sauce stir blended dotdash meredith food studio
doc1006,preheat oven degree f degree c grease pie pan combine flour sugar salt bowl add cranberry walnut toss coat stir melted butter beaten egg almond extract spread batter prepared pan bake preheated oven toothpick inserted near center come clean minute serve warm victoria
doc1007,preheat oven degree f degree butter square baking dish mix apple cranberry white sugar cinnamon nutmeg large bowl place even layer prepared baking dish bowl combine oat flour brown sugar topping add butter piece mix fork crumbly stir pecan sprinkle topping apple baking dish bake preheated oven apple tender topping golden brown minute
doc1008,blend blueberry yogurt milk sugar vanilla nutmeg blender frothy scraping side blender needed divide glass serve immediately
doc1009,preheat oven degree f degree c mix together oat brown sugar cinnamon baking powder salt large bowl beat egg milk melted butter vanilla extract stir dried cranberry spread baking dish bake preheated oven top golden minute
doc1010,arrange strawberry baked pastry shell place remaining strawberry medium saucepan add sugar strawberry saucepan place medium heat bring boil stirring frequently whisk cornstarch water together small bowl gradually stir cornstarch mixture boiling strawberry mixture reduce heat simmer mixture thickened minute stirring constantly pour cooked strawberry mixture berry pastry shell refrigerate chilled set least hour serving whip cream medium bowl soft peak form serve slice pie dollop whipped cream
doc1011,preheat oven degree f degree c combine blackberry sugar flour large bowl spoon mixture unbaked pie crust spread remaining berry top sweetened berry cover top crust seal crimp edge cut vent top crust steam escape brush top crust milk sprinkle remaining sugar bake pie preheated oven minute reduce temperature oven degree f degree c bake filling bubbly crust golden brown additional minute cool wire rack kari
doc1012,grate zest orange discard remaining peel pith orange divide orange section place orange section orange zest cranberry sugar cinnamon food processor pulse finely chopped transfer relish bowl cover refrigerate flavor blended least hour day
doc1013,prepare casserole lightly grease baking dish arrange bread cube dish top cream cheese cube sprinkle blueberry cream cheese top remaining bread cube whisk egg milk vanilla extract syrup together large bowl pour bread cube cover refrigerate overnight remove casserole refrigerator minute baking preheat oven degree f degree c bake casserole preheated oven covered minute uncover continue baking center firm surface lightly browned minute meanwhile prepare blueberry sauce mix sugar water cornstarch together medium saucepan bring boil cook stirring constantly minute stir blueberry reduce heat low simmer blueberry burst minute stir butter serve portion casserole plate pour warm syrup top melissa goff
doc1014,melt chocolate shortening double boiler stirring occasionally smooth insert toothpick top stem end strawberry hold strawberry toothpick dip chocolate mixture turn strawberry upside insert toothpick styrofoam block place strawberry sheet waxed paper allow chocolate coating cool repeat remaining strawberry cathy van de moortele
doc1015,preheat oven degree f degree c large bowl mix flour sugar add strawberry chopped rhubarb toss sugar flour let stand minute pour filling prepared pie crust dot top butter cover top crust seal edge top bottom crust water apply yolk top pie using pastry brush sprinkle sugar cut small hole top let steam escape bake degree f degree c minute bubbly brown cool rack dotdash meredith food studio
doc1016,mix blueberry sugar lemon juice cinnamon saucepan cook stirring constantly medium heat thickened minute
doc1017,preheat oven degree f degree c grease flour pan beat butter sugar together large bowl electric mixer soft fluffy mix vanilla salt add egg yolk beat creamy combine flour baking powder bowl add alternately milk creamed mixture toss blueberry flour small bowl add batter fold gently beat egg white separate bowl soft peak form add remaining sugar time beat stiff peak form fold egg white cake batter pour batter prepared pan sprinkle remaining sugar top bake preheated oven toothpick inserted center come clean minute
doc1018,preheat oven degree f degree c beat butter white sugar together medium bowl creamy mix almond extract add flour mix dough come together form dough ball place ungreased cookie sheet apart use thumb press make dent center ball fill jam bake batch preheated oven edge lightly browned minute allow cool cookie sheet minute mix confectioner sugar milk remaining almond extract together medium bowl smooth drizzle lightly warm cooky victoria
doc1019,sift flour baking powder sugar salt together large bowl combine milk egg small bowl stir egg mixture flour mixture combined stir melted butter fold blueberry set aside hour heat lightly oiled griddle nonstick frying pan heat pour scoop batter onto hot griddle using approximately pancake cook bubble appear surface flip cook golden brown side serve hot dianne
